Algo,Energy,Damp,y,γ,γfact,D,N,Assignments
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,30.0,0.8,10.0,1.0,1.05,2,220,0.9954545454545455
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7358286563299068,0.8,10.0,1.0,1.05,2,220,0.9727272727272728
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,30.0,0.8,10.0,1.0,1.05,2,220,0.9954545454545455
AP,0.7348084967832654,0.8,-1.0,-1.0,-1.0,2,220,0.9681818181818181
rAP,0.7348084967832654,0.8,10.0,1.0,1.05,2,220,0.9681818181818181
AP,0.9250092486829246,0.8,-1.0,-1.0,-1.0,2,1024,0.9111328125
rAP,0.8645119866131276,0.8,10.0,0.1,1.1,2,1024,0.9580078125
AP,0.9369539148475226,0.8,-1.0,-1.0,-1.0,2,1024,0.9033203125
rAP,0.8833159917714128,0.8,10.0,0.1,1.1,2,1024,0.94140625
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9407316570250239,0.8,10.0,0.1,1.1,2,1024,0.9384765625
AP,0.9426764411397802,0.8,-1.0,-1.0,-1.0,2,1024,0.9423828125
rAP,0.9248063541798338,0.8,10.0,0.1,1.1,2,1024,0.9541015625
AP,0.9139560443762862,0.8,-1.0,-1.0,-1.0,2,1024,0.931640625
rAP,0.9058080252323245,0.8,10.0,0.1,1.1,2,1024,0.9384765625
AP,0.9398660897400423,0.8,-1.0,-1.0,-1.0,2,1024,0.939453125
rAP,0.9246278955974806,0.8,10.0,0.1,1.1,2,1024,0.9560546875
AP,0.9242261317948764,0.8,-1.0,-1.0,-1.0,2,1024,0.9189453125
rAP,0.8747827613458857,0.8,10.0,0.1,1.1,2,1024,0.9599609375
AP,0.945152796370799,0.8,-1.0,-1.0,-1.0,2,1024,0.892578125
rAP,0.8943691380825408,0.8,10.0,0.1,1.1,2,1024,0.9404296875
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9937048857695925,0.8,10.0,0.1,1.1,2,1024,0.5009765625
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9198171487681297,0.8,10.0,0.1,1.1,2,1024,0.947265625
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9322881336233411,0.8,10.0,0.1,1.1,2,1024,0.916015625
AP,0.9338634233890021,0.8,-1.0,-1.0,-1.0,2,1024,0.9150390625
rAP,0.9338634233890021,0.8,10.0,0.1,1.1,2,1024,0.9150390625
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.868845267018827,0.8,10.0,0.1,1.1,2,1024,0.955078125
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9407316570250239,0.8,10.0,0.1,1.1,2,1024,0.9384765625
AP,0.8961931604685683,0.8,-1.0,-1.0,-1.0,2,1024,0.9580078125
rAP,0.914386317029585,0.8,10.0,0.1,1.1,2,1024,0.958984375
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9247759349933201,0.8,10.0,0.1,1.1,2,1024,0.912109375
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9369539148475226,0.8,10.0,0.1,1.1,2,1024,0.9033203125
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.8958865190793318,0.8,10.0,0.1,1.1,2,1024,0.955078125
AP,0.8658721625011679,0.8,-1.0,-1.0,-1.0,2,1024,0.9580078125
rAP,0.9407316570250239,0.8,10.0,0.1,1.1,2,1024,0.9384765625
AP,0.868845267018827,0.8,-1.0,-1.0,-1.0,2,1024,0.955078125
rAP,0.8946885495192425,0.8,10.0,0.1,1.1,2,1024,0.955078125
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9407316570250239,0.8,10.0,0.1,1.1,2,1024,0.9384765625
AP,0.945152796370799,0.8,-1.0,-1.0,-1.0,2,1024,0.892578125
rAP,0.9171627515785494,0.8,10.0,0.1,1.1,2,1024,0.9580078125
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.87541562883496,0.8,10.0,0.1,1.1,2,1024,0.955078125
AP,0.8760139049260113,0.8,-1.0,-1.0,-1.0,2,1024,0.955078125
rAP,0.9407316570250239,0.8,10.0,0.1,1.1,2,1024,0.9384765625
AP,0.9731686873836911,0.8,-1.0,-1.0,-1.0,2,1024,0.888671875
rAP,0.9731686873836911,0.8,10.0,0.1,1.1,2,1024,0.888671875
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.8766743588806498,0.8,10.0,0.1,1.1,2,1024,0.958984375
AP,0.9242261317948764,0.8,-1.0,-1.0,-1.0,2,1024,0.9189453125
rAP,0.9242261317948764,0.8,10.0,0.1,1.1,2,1024,0.9189453125
AP,0.8671146441960655,0.8,-1.0,-1.0,-1.0,2,1024,0.95703125
rAP,0.9256184332799536,0.8,10.0,0.1,1.1,2,1024,0.91015625
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9407316570250239,0.8,10.0,0.1,1.1,2,1024,0.9384765625
AP,0.9331979358598569,0.8,-1.0,-1.0,-1.0,2,1024,0.9404296875
rAP,0.9247759349933201,0.8,10.0,0.1,1.1,2,1024,0.912109375
AP,0.9369539148475226,0.8,-1.0,-1.0,-1.0,2,1024,0.9033203125
rAP,0.9369539148475226,0.8,10.0,0.1,1.1,2,1024,0.9033203125
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.8672367198429636,0.8,10.0,0.1,1.1,2,1024,0.958984375
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9407316570250239,0.8,10.0,0.1,1.1,2,1024,0.9384765625
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.8887197863682198,0.8,10.0,0.1,1.1,2,1024,0.955078125
AP,0.8647039846201111,0.8,-1.0,-1.0,-1.0,2,1024,0.95703125
rAP,0.8709920576644513,0.8,10.0,0.1,1.1,2,1024,0.9560546875
AP,0.9242261317948764,0.8,-1.0,-1.0,-1.0,2,1024,0.9189453125
rAP,0.8638625558827987,0.8,10.0,0.1,1.1,2,1024,0.9580078125
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.8701315744828313,0.8,10.0,0.1,1.1,2,1024,0.958984375
AP,0.917863744521077,0.8,-1.0,-1.0,-1.0,2,1024,0.91015625
rAP,0.9261780389720985,0.8,10.0,0.1,1.1,2,1024,0.896484375
AP,0.8648363603669237,0.8,-1.0,-1.0,-1.0,2,1024,0.95703125
rAP,0.8700456602859397,0.8,10.0,0.1,1.1,2,1024,0.95703125
AP,0.9369539148475226,0.8,-1.0,-1.0,-1.0,2,1024,0.9033203125
rAP,0.9295572020421349,0.8,10.0,0.1,1.1,2,1024,0.95703125
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9407316570250239,0.8,10.0,0.1,1.1,2,1024,0.9384765625
AP,0.945152796370799,0.8,-1.0,-1.0,-1.0,2,1024,0.892578125
rAP,0.9407316570250239,0.8,10.0,0.1,1.1,2,1024,0.9384765625
AP,0.9210481786987158,0.8,-1.0,-1.0,-1.0,2,1024,0.9462890625
rAP,0.9322881336233411,0.8,10.0,0.1,1.1,2,1024,0.916015625
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9407316570250239,0.8,10.0,0.1,1.1,2,1024,0.9384765625
AP,0.9369539148475226,0.8,-1.0,-1.0,-1.0,2,1024,0.9033203125
rAP,0.9369539148475226,0.8,10.0,0.1,1.1,2,1024,0.9033203125
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.8996951264915105,0.8,10.0,0.1,1.1,2,1024,0.951171875
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.8744670998638516,0.8,10.0,0.1,1.1,2,1024,0.9580078125
AP,0.8672618192547775,0.8,-1.0,-1.0,-1.0,2,1024,0.9580078125
rAP,0.9215481243966772,0.8,10.0,0.1,1.1,2,1024,0.9189453125
AP,0.8671069799107298,0.8,-1.0,-1.0,-1.0,2,1024,0.95703125
rAP,0.9407316570250239,0.8,10.0,0.1,1.1,2,1024,0.9384765625
AP,0.9330857368096254,0.8,-1.0,-1.0,-1.0,2,1024,0.9228515625
rAP,0.9330857368096254,0.8,10.0,0.1,1.1,2,1024,0.9228515625
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.945152796370799,0.8,10.0,0.1,1.1,2,1024,0.892578125
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.8921279383828148,0.8,10.0,0.1,1.1,2,1024,0.9560546875
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9310820451253129,0.8,10.0,0.1,1.1,2,1024,0.94921875
AP,0.9015773876924934,0.8,-1.0,-1.0,-1.0,2,1024,0.9306640625
rAP,0.9698905510002557,0.8,10.0,0.1,1.1,2,1024,0.958984375
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9407316570250239,0.8,10.0,0.1,1.1,2,1024,0.9384765625
AP,0.9355218266771497,0.8,-1.0,-1.0,-1.0,2,1024,0.8857421875
rAP,0.9355218266771497,0.8,10.0,0.1,1.1,2,1024,0.8857421875
AP,0.9242261317948764,0.8,-1.0,-1.0,-1.0,2,1024,0.9189453125
rAP,0.9242261317948764,0.8,10.0,0.1,1.1,2,1024,0.9189453125
AP,0.8665309397197429,0.8,-1.0,-1.0,-1.0,2,1024,0.9599609375
rAP,0.9355218266771497,0.8,10.0,0.1,1.1,2,1024,0.8857421875
AP,0.9322881336233411,0.8,-1.0,-1.0,-1.0,2,1024,0.916015625
rAP,0.9185017473883301,0.8,10.0,0.1,1.1,2,1024,0.9384765625
AP,0.9369539148475226,0.8,-1.0,-1.0,-1.0,2,1024,0.9033203125
rAP,0.8637452362624346,0.8,10.0,0.1,1.1,2,1024,0.95703125
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.8996594407769399,0.8,10.0,0.1,1.1,2,1024,0.9345703125
AP,0.9322881336233411,0.8,-1.0,-1.0,-1.0,2,1024,0.916015625
rAP,0.9322881336233411,0.8,10.0,0.1,1.1,2,1024,0.916015625
AP,0.9242261317948764,0.8,-1.0,-1.0,-1.0,2,1024,0.9189453125
rAP,0.9938464387146174,0.8,10.0,0.1,1.1,2,1024,0.5009765625
AP,0.8678617446654562,0.8,-1.0,-1.0,-1.0,2,1024,0.9560546875
rAP,0.9213990211270855,0.8,10.0,0.1,1.1,2,1024,0.9111328125
AP,0.8667074334089101,0.8,-1.0,-1.0,-1.0,2,1024,0.95703125
rAP,0.9242261317948764,0.8,10.0,0.1,1.1,2,1024,0.9189453125
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9369539148475226,0.8,10.0,0.1,1.1,2,1024,0.9033203125
AP,0.9322881336233411,0.8,-1.0,-1.0,-1.0,2,1024,0.916015625
rAP,0.8676666914775242,0.8,10.0,0.1,1.1,2,1024,0.9609375
AP,0.945152796370799,0.8,-1.0,-1.0,-1.0,2,1024,0.892578125
rAP,0.9407316570250239,0.8,10.0,0.1,1.1,2,1024,0.9384765625
AP,0.9322881336233411,0.8,-1.0,-1.0,-1.0,2,1024,0.916015625
rAP,0.8868526637930361,0.8,10.0,0.1,1.1,2,1024,0.9501953125
AP,0.9250092486829246,0.8,-1.0,-1.0,-1.0,2,1024,0.9111328125
rAP,0.9737305281257489,0.8,10.0,0.1,1.1,2,1024,0.8837890625
AP,0.9242261317948764,0.8,-1.0,-1.0,-1.0,2,1024,0.9189453125
rAP,0.9169242463036397,0.8,10.0,0.1,1.1,2,1024,0.921875
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9001855480608772,0.8,10.0,0.1,1.1,2,1024,0.923828125
AP,0.9250092486829246,0.8,-1.0,-1.0,-1.0,2,1024,0.9111328125
rAP,0.9250092486829246,0.8,10.0,0.1,1.1,2,1024,0.9111328125
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9407316570250239,0.8,10.0,0.1,1.1,2,1024,0.9384765625
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9250092486829246,0.8,10.0,0.1,1.1,2,1024,0.9111328125
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9186172748158141,0.8,10.0,0.1,1.1,2,1024,0.9580078125
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9195938963080512,0.8,10.0,0.1,1.1,2,1024,0.9326171875
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9322881336233411,0.8,10.0,0.1,1.1,2,1024,0.916015625
AP,0.9142485199274814,0.8,-1.0,-1.0,-1.0,2,1024,0.9365234375
rAP,0.9047819187405365,0.8,10.0,0.1,1.1,2,1024,0.927734375
AP,0.945152796370799,0.8,-1.0,-1.0,-1.0,2,1024,0.892578125
rAP,0.9278987502485049,0.8,10.0,0.1,1.1,2,1024,0.90234375
AP,0.9242261317948764,0.8,-1.0,-1.0,-1.0,2,1024,0.9189453125
rAP,0.945152796370799,0.8,10.0,0.1,1.1,2,1024,0.892578125
AP,0.868255831937843,0.8,-1.0,-1.0,-1.0,2,1024,0.9580078125
rAP,0.876967645915387,0.8,10.0,0.1,1.1,2,1024,0.958984375
AP,0.945152796370799,0.8,-1.0,-1.0,-1.0,2,1024,0.892578125
rAP,0.945152796370799,0.8,10.0,0.1,1.1,2,1024,0.892578125
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.8648002293065399,0.8,10.0,0.1,1.1,2,1024,0.9580078125
AP,0.8664421874731868,0.8,-1.0,-1.0,-1.0,2,1024,0.9580078125
rAP,0.8664421874731868,0.8,10.0,0.1,1.1,2,1024,0.9580078125
AP,0.9242261317948764,0.8,-1.0,-1.0,-1.0,2,1024,0.9189453125
rAP,0.9388425235674378,0.8,10.0,0.1,1.1,2,1024,0.9599609375
AP,0.9154033811351999,0.8,-1.0,-1.0,-1.0,2,1024,0.91796875
rAP,0.9058879921850409,0.8,10.0,0.1,1.1,2,1024,0.947265625
AP,0.917863744521077,0.8,-1.0,-1.0,-1.0,2,1024,0.91015625
rAP,0.8749525133420345,0.8,10.0,0.1,1.1,2,1024,0.953125
AP,0.9133246837443068,0.8,-1.0,-1.0,-1.0,2,1024,0.927734375
rAP,0.868845267018827,0.8,10.0,0.1,1.1,2,1024,0.955078125
AP,0.9242261317948764,0.8,-1.0,-1.0,-1.0,2,1024,0.9189453125
rAP,0.9242261317948764,0.8,10.0,0.1,1.1,2,1024,0.9189453125
AP,0.9322881336233411,0.8,-1.0,-1.0,-1.0,2,1024,0.916015625
rAP,0.9322881336233411,0.8,10.0,0.1,1.1,2,1024,0.916015625
AP,0.8753157133548544,0.8,-1.0,-1.0,-1.0,2,1024,0.955078125
rAP,0.8683626396789462,0.8,10.0,0.1,1.1,2,1024,0.9619140625
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9019292588685798,0.8,10.0,0.1,1.1,2,1024,0.935546875
AP,0.9242261317948764,0.8,-1.0,-1.0,-1.0,2,1024,0.9189453125
rAP,0.9250092486829246,0.8,10.0,0.1,1.1,2,1024,0.9111328125
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9629893422139788,0.8,10.0,0.1,1.1,2,1024,0.9248046875
AP,0.8670991159403896,0.8,-1.0,-1.0,-1.0,2,1024,0.958984375
rAP,0.8816703553763474,0.8,10.0,0.1,1.1,2,1024,0.958984375
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9571243262133824,0.8,10.0,0.1,1.1,2,1024,0.9580078125
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.8923127061429877,0.8,10.0,0.1,1.1,2,1024,0.94140625
AP,0.9322881336233411,0.8,-1.0,-1.0,-1.0,2,1024,0.916015625
rAP,0.9039181075290992,0.8,10.0,0.1,1.1,2,1024,0.9541015625
AP,0.8648002293065399,0.8,-1.0,-1.0,-1.0,2,1024,0.9580078125
rAP,0.8648002293065399,0.8,10.0,0.1,1.1,2,1024,0.9580078125
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.907508139952625,0.8,10.0,0.5,1.1,2,1024,0.919921875
AP,0.9242261317948764,0.8,-1.0,-1.0,-1.0,2,1024,0.9189453125
rAP,8.957300901460926,0.8,10.0,0.5,1.1,2,1024,0.97265625
AP,0.8749958783131913,0.8,-1.0,-1.0,-1.0,2,1024,0.958984375
rAP,0.8996594407769399,0.8,10.0,0.5,1.1,2,1024,0.9345703125
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.8943691380825408,0.8,10.0,0.5,1.1,2,1024,0.9404296875
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9407316570250239,0.8,10.0,0.5,1.1,2,1024,0.9384765625
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9051528737805936,0.8,10.0,0.5,1.1,2,1024,0.9296875
AP,0.8670991159403896,0.8,-1.0,-1.0,-1.0,2,1024,0.958984375
rAP,0.8670991159403896,0.8,10.0,0.5,1.1,2,1024,0.958984375
AP,0.8638625558827987,0.8,-1.0,-1.0,-1.0,2,1024,0.9580078125
rAP,0.9013188809577382,0.8,10.0,0.5,1.1,2,1024,0.9580078125
AP,0.9250092486829246,0.8,-1.0,-1.0,-1.0,2,1024,0.9111328125
rAP,0.8804670859689003,0.8,10.0,0.5,1.1,2,1024,0.9560546875
AP,0.9331979358598569,0.8,-1.0,-1.0,-1.0,2,1024,0.9404296875
rAP,0.9407316570250239,0.8,10.0,0.5,1.1,2,1024,0.9384765625
AP,0.9051528737805936,0.8,-1.0,-1.0,-1.0,2,1024,0.9296875
rAP,0.9407316570250239,0.8,10.0,0.5,1.1,2,1024,0.9384765625
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9407316570250239,0.8,10.0,0.5,1.1,2,1024,0.9384765625
AP,0.8648002293065399,0.8,-1.0,-1.0,-1.0,2,1024,0.9580078125
rAP,0.8648002293065399,0.8,10.0,0.5,1.1,2,1024,0.9580078125
AP,0.9569892436021303,0.8,-1.0,-1.0,-1.0,2,1024,0.8916015625
rAP,0.9055688953633081,0.8,10.0,0.5,1.1,2,1024,0.9443359375
AP,0.9080538086591489,0.8,-1.0,-1.0,-1.0,2,1024,0.9423828125
rAP,0.8834246537094983,0.8,10.0,0.5,1.1,2,1024,0.9580078125
AP,0.8671069799107298,0.8,-1.0,-1.0,-1.0,2,1024,0.95703125
rAP,0.9080538086591489,0.8,10.0,0.5,1.1,2,1024,0.9423828125
AP,0.8641017874531349,0.8,-1.0,-1.0,-1.0,2,1024,0.9580078125
rAP,0.8641017874531349,0.8,10.0,0.5,1.1,2,1024,0.9580078125
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.8683626396789462,0.8,10.0,0.5,1.1,2,1024,0.9619140625
AP,0.8709515917494719,0.8,-1.0,-1.0,-1.0,2,1024,0.95703125
rAP,0.9407316570250239,0.8,10.0,0.5,1.1,2,1024,0.9384765625
AP,0.9242261317948764,0.8,-1.0,-1.0,-1.0,2,1024,0.9189453125
rAP,0.9407316570250239,0.8,10.0,0.5,1.1,2,1024,0.9384765625
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9276560039350954,0.8,10.0,0.5,1.1,2,1024,0.89453125
AP,0.9338634233890021,0.8,-1.0,-1.0,-1.0,2,1024,0.9150390625
rAP,0.9731686873836911,0.8,10.0,0.5,1.1,2,1024,0.888671875
AP,0.9247759349933201,0.8,-1.0,-1.0,-1.0,2,1024,0.912109375
rAP,0.922588267484855,0.8,10.0,0.5,1.1,2,1024,0.962890625
AP,0.945152796370799,0.8,-1.0,-1.0,-1.0,2,1024,0.892578125
rAP,0.9166499493130815,0.8,10.0,0.5,1.1,2,1024,0.9619140625
AP,0.895423878889347,0.8,-1.0,-1.0,-1.0,2,1024,0.9482421875
rAP,0.945152796370799,0.8,10.0,0.5,1.1,2,1024,0.892578125
AP,0.9338634233890021,0.8,-1.0,-1.0,-1.0,2,1024,0.9150390625
rAP,0.8673862711500286,0.8,10.0,0.5,1.1,2,1024,0.9580078125
AP,0.9407316570250239,0.8,-1.0,-1.0,-1.0,2,1024,0.9384765625
rAP,0.9407316570250239,0.8,10.0,0.5,1.1,2,1024,0.9384765625
AP,0.8652721255928031,0.8,-1.0,-1.0,-1.0,2,1024,0.95703125
rAP,0.9171180445796931,0.8,10.0,0.5,1.1,2,1024,0.9404296875
AP,0.9330857368096254,0.8,-1.0,-1.0,-1.0,2,1024,0.9228515625
rAP,0.9338634233890021,0.8,10.0,0.5,1.1,2,1024,0.9150390625
AP,0.9242261317948764,0.8,-1.0,-1.0,-1.0,2,1024,0.9189453125
rAP,0.866228942290769,0.8,10.0,0.5,1.1,2,1024,0.958984375
AP,0.9322881336233411,0.8,-1.0,-1.0,-1.0,2,1024,0.916015625
rAP,0.8750824768709262,0.8,10.0,0.5,1.1,2,1024,0.9560546875
AP,0.8652721255928031,0.8,-1.0,-1.0,-1.0,2,1024,0.95703125
rAP,0.9330400761893282,0.8,10.0,0.5,1.1,2,1024,0.919921875
AP,0.8648237343776517,0.8,-1.0,-1.0,-1.0,2,1024,0.9580078125
